Timestamp,1- ¿Como describiria el nivel tecnologico con el que opera en su lugar de trabajo?,2- ¿Cuanto tiempo estima que usted o su equipo pierden a la semana realizando tareas repetitivas o que puedan ser automatizada?,"3 - ¿Como se almacena actualmente la información importante en su lugar de trabajo (inventario, datos de cliente, ventas diarias)?","4 - ¿Cree que su negocio está perdiendo dinero, clientes o oportunidades de crecimiento debido a falta de organización o lentitud en procesos?",5- ¿Que tan dispuesto estaria a implementar un sistema o programa a la medida que automatice el trabajo pesado para su negocio?,6- ¿Cual considera que son sus principales frenos para automatizar o modernizar los procesos de su empresa?,"7- ¿Estaría dispuesto a contar con un equipo tecnológico externo que conozca su negocio y se encargue continuamente del soporte, mantenimiento y mejora de sus sistemas?","8- ¿Qué tan dispuesto(a) estaría a aprender y utilizar nuevas tecnologías que puedan ayudarle a ahorrar tiempo, reducir costos y mejorar la gestión de su negocio?",9- ¿Qué sería lo más importante para usted al momento de decidir implementar una nueva herramienta tecnológica en su negocio?,"10- Si pudiera mejorar o automatizar un solo proceso de su negocio hoy, ¿cuál elegiría y qué problema le está causando actualmente?",score_madurez_1_4,horas_estimadas_semana,score_dolor_1_5,score_disposicion_1_4,score_equipo_externo_1_4,score_aprendizaje_1_4,indice_oportunidad_0_100,nivel_oportunidad,segmento_comercial
2026/08/14 1:23:55 p.m. CST,Bajo,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",3,Muy Dispuesto,El costo del servicio,Interesado,Dispuesto,Precio accesible,Mejoraría la planificación semanal porque quita tiempo al equipo para ahorrar tiempo.,2,2.5,3,4,3,3,61.67,Alta,Sensible al precio
2026/08/14 1:23:59 p.m. CST,Medio,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",2,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Dispuesto,Aumente mis ingresos,Mejoraría las entregas porque se maneja de forma dispersa para evitar tareas repetidas.,3,12.5,2,3,3,3,59.72,Media,Interes medio / diagnostico
2026/08/14 1:24:00 p.m. CST,Bajo,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo,2,Muy Dispuesto,El costo del servicio,Interesado,Dispuesto,Automatice mi negocio;Aumente mis ingresos,Mejoraría el seguimiento de clientes porque genera duplicados para tener información centralizada.,2,12.5,2,4,3,3,70.83,Alta,Sensible al precio
2026/08/14 1:24:00 p.m. CST,Medio,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En un software especializado en la nube",2,Indiferente,El costo del servicio,Interesado,Dispuesto,Aumente mis ingresos;Facilidad de uso,Mejoraría los contratos porque requiere revisar varios archivos para reducir errores.,3,12.5,2,2,3,3,54.17,Media,Sensible al precio
2026/08/14 1:24:03 p.m. CST,Bajo,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",4,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Muy Dispuesto,Automatice mi negocio;Aumente mis ingresos;Facilidad de uso,Mejoraría los turnos del equipo porque genera duplicados para ordenar el trabajo.,2,2.5,4,3,3,4,65.83,Alta,Listo para vender
2026/08/14 1:24:04 p.m. CST,Medio,Menos de 5 horas a la semana,En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube,1,Muy Dispuesto,El costo del servicio,Interesado,Muy Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría la atención de consultas porque no deja ver el estado real para reducir errores.,3,2.5,1,4,3,4,53.33,Media,Sensible al precio
2026/08/14 1:24:04 p.m. CST,Medio,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",5,Dispuesto,Desconocimiento sobre que opciones existen,Interesado,Dispuesto,Automatice mi negocio;Precio accesible;Facilidad de uso,Mejoraría los reportes porque produce retrasos para tomar decisiones con datos.,3,2.5,5,3,3,3,58.89,Media,Listo para vender
2026/08/14 1:24:08 p.m. CST,Medio,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",5,Dispuesto,El costo del servicio,Interesado,Muy Dispuesto,Automatice mi negocio;Aumente mis ingresos,Mejoraría las tareas recurrentes porque provoca errores para controlar mejor los costos.,3,12.5,5,3,3,4,77.78,Muy alta,Listo para vender
2026/08/14 1:24:08 p.m. CST,Medio,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo",1,Muy Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Muy Dispuesto,Precio accesible,Mejoraría las tareas recurrentes porque impide medir resultados para tener información centralizada.,3,12.5,1,4,3,4,66.67,Alta,Interes medio / diagnostico
2026/08/14 1:24:09 p.m. CST,Bajo,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",5,Dispuesto,Desconocimiento sobre que opciones existen,Interesado,Muy Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría la agenda de citas porque se maneja de forma dispersa para tomar decisiones con datos.,2,12.5,5,3,3,4,83.33,Muy alta,Listo para vender
2026/08/14 1:24:12 p.m. CST,Medio,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube,3,Muy Dispuesto,El costo del servicio,Interesado,Dispuesto,Automatice mi negocio,Mejoraría las compras porque requiere revisar varios archivos para ordenar el trabajo.,3,12.5,3,4,3,3,69.44,Alta,Sensible al precio
2026/08/14 1:24:13 p.m. CST,Medio,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",1,Muy Dispuesto,El costo del servicio,Interesado,Muy Dispuesto,Aumente mis ingresos,Mejoraría el registro de proveedores porque provoca errores para evitar tareas repetidas.,3,2.5,1,4,3,4,53.33,Media,Sensible al precio
2026/08/14 1:24:13 p.m. CST,Medio,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo",1,Muy Dispuesto,El costo del servicio,Interesado,Muy Dispuesto,Automatice mi negocio;Facilidad de uso,Mejoraría el inventario porque se actualiza tarde para tomar decisiones con datos.,3,2.5,1,4,3,4,53.33,Media,Sensible al precio
2026/08/14 1:24:16 p.m. CST,Medio,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En un software especializado en la nube",5,Dispuesto,Desconocimiento sobre que opciones existen,Inseguro,Muy Dispuesto,Automatice mi negocio;Precio accesible;Facilidad de uso,Mejoraría la atención de consultas porque no tiene responsables claros para tener información centralizada.,3,12.5,5,3,2,4,72.22,Alta,Educar y nutrir
2026/08/14 1:24:17 p.m. CST,Bajo,Mas de 10 horas a la semana,En un software especializado en la nube,3,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Dispuesto,Automatice mi negocio;Precio accesible,Mejoraría el archivo de documentos porque limita el crecimiento para aumentar la productividad.,2,12.5,3,2,3,3,63.89,Alta,Interes medio / diagnostico
2026/08/14 1:24:17 p.m. CST,Bajo,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube,1,Muy Dispuesto,Desconocimiento sobre que opciones existen,Inseguro,Dispuesto,Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría la atención de consultas porque depende de hojas de cálculo para evitar tareas repetidas.,2,12.5,1,4,2,3,61.11,Alta,Educar y nutrir
2026/08/14 1:24:20 p.m. CST,Bajo,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En un software especializado en la nube",2,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Inseguro,Dispuesto,Aumente mis ingresos,Mejoraría la planificación semanal porque no tiene alertas para tomar decisiones con datos.,2,12.5,2,3,2,3,59.72,Media,Interes medio / diagnostico
2026/08/14 1:24:21 p.m. CST,Medio,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo",2,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Muy Dispuesto,Precio accesible;Aumente mis ingresos,Mejoraría el control de gastos porque dificulta dar seguimiento para tener información centralizada.,3,12.5,2,2,3,4,59.72,Media,Interes medio / diagnostico
2026/08/14 1:24:22 p.m. CST,Medio,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube,3,Indiferente,El costo del servicio,Interesado,Muy Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría las tareas recurrentes porque no tiene alertas para evitar tareas repetidas.,3,12.5,3,2,3,4,63.89,Alta,Sensible al precio
2026/08/14 1:24:24 p.m. CST,Bajo,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo",3,Muy Dispuesto,El costo del servicio,Inseguro,Dispuesto,Automatice mi negocio;Aumente mis ingresos,Mejoraría las compras porque no tiene responsables claros para evitar tareas repetidas.,2,12.5,3,4,2,3,69.44,Alta,Sensible al precio
2026/08/14 1:24:25 p.m. CST,Medio,Menos de 5 horas a la semana,En un software especializado en la nube,3,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Muy Dispuesto,Automatice mi negocio;Aumente mis ingresos,Mejoraría las compras porque no tiene responsables claros para aumentar la productividad.,3,2.5,3,3,3,4,56.11,Media,Interes medio / diagnostico
2026/08/14 1:24:26 p.m. CST,Medio,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo",1,Muy Dispuesto,El costo del servicio,Interesado,Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría el control de gastos porque no deja ver el estado real para mejorar el servicio.,3,2.5,1,4,3,3,47.78,Media,Sensible al precio
2026/08/14 1:24:29 p.m. CST,Medio,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",4,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Muy Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría los pagos pendientes porque provoca errores para aumentar la productividad.,3,12.5,4,3,3,4,73.61,Alta,Listo para vender
2026/08/14 1:24:30 p.m. CST,Bajo,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",4,Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Inseguro,Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría el registro de proveedores porque quita tiempo al equipo para responder más rápido.,2,2.5,4,3,2,3,54.72,Media,Interes medio / diagnostico
2026/08/14 1:24:31 p.m. CST,Bajo,Menos de 5 horas a la semana,En un software especializado en la nube,3,Indiferente,Desconocimiento sobre que opciones existen,Interesado,Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría las compras porque impide medir resultados para mejorar el servicio.,2,2.5,3,2,3,3,50.56,Media,Educar y nutrir
2026/08/14 1:24:33 p.m. CST,Medio,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",4,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Inseguro,Dispuesto,Precio accesible;Facilidad de uso,Mejoraría la atención de consultas porque causa olvidos para reducir errores.,3,2.5,4,2,2,3,43.61,Media,Interes medio / diagnostico
2026/08/14 1:24:34 p.m. CST,Medio,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",4,Dispuesto,Desconocimiento sobre que opciones existen,Inseguro,Dispuesto,Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría las órdenes de trabajo porque no tiene responsables claros para controlar mejor los costos.,3,12.5,4,3,2,3,62.5,Alta,Educar y nutrir
2026/08/14 1:24:35 p.m. CST,Medio,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",3,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos,Mejoraría las órdenes de trabajo porque no deja ver el estado real para ordenar el trabajo.,3,2.5,3,2,3,3,45.0,Media,Interes medio / diagnostico
2026/08/14 1:24:38 p.m. CST,Medio,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas",5,Muy Dispuesto,Desconocimiento sobre que opciones existen,Interesado,Muy Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría las compras porque requiere revisar varios archivos para tener información centralizada.,3,2.5,5,4,3,4,70.0,Alta,Listo para vender
2026/08/14 1:24:39 p.m. CST,Bajo,Menos de 5 horas a la semana,En un software especializado en la nube,3,Dispuesto,Desconocimiento sobre que opciones existen,Interesado,Muy Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría las tareas recurrentes porque se actualiza tarde para ahorrar tiempo.,2,2.5,3,3,3,4,61.67,Alta,Educar y nutrir
2026/08/14 1:24:40 p.m. CST,Bajo,Mas de 10 horas a la semana,En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube,5,Muy Dispuesto,El costo del servicio,Interesado,Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos,Mejoraría las ventas diarias porque se pierde información para responder más rápido.,2,12.5,5,4,3,3,83.33,Muy alta,Listo para vender
2026/08/14 1:24:42 p.m. CST,Medio,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",1,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Interesado,Dispuesto,Automatice mi negocio;Aumente mis ingresos;Facilidad de uso,Mejoraría la planificación semanal porque produce retrasos para tener información centralizada.,3,2.5,1,2,3,3,36.67,Baja,Interes medio / diagnostico
2026/08/14 1:24:43 p.m. CST,Medio,Mas de 10 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",2,Muy Dispuesto,falta de tiempo para implementar o aprender una nueva herramienta,Inseguro,Muy Dispuesto,Automatice mi negocio;Facilidad de uso,Mejoraría la comunicación con clientes porque no tiene alertas para mejorar el servicio.,3,12.5,2,4,2,4,65.28,Alta,Interes medio / diagnostico
2026/08/14 1:24:44 p.m. CST,Medio,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo;En un software especializado en la nube",5,Indiferente,falta de tiempo para implementar o aprender una nueva herramienta,Inseguro,Dispuesto,Automatice mi negocio;Precio accesible;Aumente mis ingresos;Facilidad de uso,Mejoraría las facturas porque retrasa las decisiones para responder más rápido.,3,2.5,5,2,2,3,47.78,Media,Interes medio / diagnostico
2026/08/14 1:24:47 p.m. CST,Bajo,Menos de 5 horas a la semana,"En libretas, folders o agendas físicas;En archivos de excel u otro programa de hojas de calculo",2,Muy Dispuesto,Desconocimiento sobre que opciones existen,Inseguro,Muy Dispuesto,Automatice mi negocio;Aumente mis ingresos;Facilidad de uso,Mejoraría el seguimiento de garantías porque genera duplicados para tomar decisiones con datos.,2,2.5,2,4,2,4,57.5,Media,Educar y nutrir
